Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	RAP	Download .RAP file	File Size	SHA256
NPUI94103	US	UNKNOWN TITLE	MISSING	UP9000-NPUI94103_00-0000000000000001				0	
NPUI94358	US	UNKNOWN TITLE	MISSING	UP9000-NPUI94358_00-0000000000000001				0	
NPUI94306	US	UNKNOWN TITLE	MISSING	UP9000-NPUI94306_00-0000000000000001				0	
NPUI94251	US	UNKNOWN TITLE	MISSING	UP9000-NPUI94251_00-0000000000000001				0	
NPUI94448	US	UNKNOWN TITLE	MISSING	UP9000-NPUI94448_00-0000000000000001				0	
NPUI94491	US	UNKNOWN TITLE	MISSING	UP9000-NPUI94491_00-0000000000000001				0	
NPUI94476	US	Hot Shots Golf 2 (PSOne Classics)	MISSING	UP9000-NPUI94476_00-0000000000000001				0	
NPUI94484	US	UNKNOWN TITLE	MISSING	UP9000-NPUI94484_00-0000000000000001				0	
NPUI94451	US	UNKNOWN TITLE	MISSING	UP9000-NPUI94451_00-0000000000000001				0	
NPUI94608	US	UNKNOWN TITLE	MISSING	UP9000-NPUI94608_00-0000000000000001				0	
NPEF00199	EU	Resident Evil 3: Nemesis	http://zeus.dl.playstation.net/cdn/EP0102/NPEF00199_00/VDdDIMISbxmBIcluqAeMZqFfFRIJhOYuWceCgwvcMcflDUBAlbpiXjPNqmIkSUix.pkg	EP0102-NPEF00199_00-GRESIDENTE000GER				378830576	
NPEF00038	EU	Silent Hill	http://zeus.dl.playstation.net/cdn/EP0101/NPEF00038_00/rKr6IByWqW7J7d8U1wGtoOiDdTkaH6TXATQA49rkHJK0en4FE1t0l8N2PxgtuauQIJHaYWod57btOVTwxIRBci6DOVt0bB1RCURRe.pkg	EP0101-NPEF00038_00-GSILENTHIG000001				310447968	
NPEE00054	EU	Jet Rider	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00054_00/VsGUeqgKCppRalG1qX0eLePKImPBjJoN7aLThkkXRHU6S0fQqsG9TeBaVOrYsKJRKFlGjC7iy5rPpv4gdXiA9FtKqLkvfH6YomaC0.pkg	EP9000-NPEE00054_00-GJETRIDERG000001				73069984	
ULES01413	EU	FIFA Fussball-Weltmeisterschaft 2010	http://zeus.dl.playstation.net/cdn/EP0006/ULES01413_00/xY7Lh27c0QLXWmiEsuu3Xp3jT8OEqFs2Cmb6TGnj15yD0vjsrpEY9gmYjBaUkic1sGfJyQjnJ64sTj4x5OOoRdfJUa48At3TtFBBQ.pkg	EP0006-ULES01413_00-GPC2010FIF000005				1356364512	
NPEH90040	EU	Lunar: Silver Star Harmony-Demo	http://zeus.dl.playstation.net/cdn/EP0184/NPEH90040_00/kfYrL0VxMcbjyfvqtU4vNadJsgLEkiRmeRRyGQ21iYGJbImqQEicDQRXyh9XX01U.pkg	EP0184-NPEH90040_00-0000000000000000				376138576	
NPEH90022	EU	Crystal Defenders™	http://zeus.dl.playstation.net/cdn/EP0082/NPEH90022_00/uLRXSq3sTSAv74jPHgSwOENrcN8JBCc5cULU8JDlITsNp7vN0Fg4YCUkb4NpkEFT7i6X5d2bH2cGfvgUcBRuxLQw33KlIK70katHI.pkg	EP0082-NPEH90022_00-CD00000000000000				12019520	
NPEE00056	UNKNOWN	UNKNOWN TITLE	MISSING	EP9000-NPEE00056_00-GWILDARMSX000ENG				0	
